Geography,Age_Group,Disease,2018,2019,2020,2021,2022,2023
Angus,Ages45to64,Rheumatoid Arthritis,215,200,210,230,245,230
Angus,Ages45to64,Stroke and TIA,512,518,518,534,552,552
Angus,Ages5to14,Asthma,560,514,524,455,409,419
Angus,Ages5to14,Atrial Fibrillation,0,0,0,0,0,0
Angus,Ages5to14,Cancer,0,0,0,0,0,5
Angus,Ages5to14,Chronic Kidney Disease (CKD),0,0,0,0,0,0
Angus,Ages5to14,Chronic Obstructive Pulmonary Disease (COPD),0,0,0,0,0,0
Angus,Ages5to14,Coronary Heart Disease (CHD),0,0,0,0,0,0
Angus,Ages5to14,Dementia,0,0,0,0,0,0
Angus,Ages5to14,Depression,0,0,0,0,0,0
Angus,Ages5to14,Diabetes,10,20,25,25,25,15
Angus,Ages5to14,Eating Disorder,0,5,5,5,5,10
Angus,Ages5to14,Epilepsy,40,50,60,55,60,65
Angus,Ages5to14,Heart Failure,0,0,0,0,0,0
Angus,Ages5to14,Hypertension,0,0,0,0,0,0
Angus,Ages5to14,Mental Health,0,0,0,0,0,0
Angus,Ages5to14,Osteoporosis,0,0,0,0,0,0
Angus,Ages5to14,Palliative Care,0,0,0,0,0,0
Angus,Ages5to14,Peripheral Arterial Disease (PAD),0,0,0,0,0,0
Angus,Ages5to14,Rheumatoid Arthritis,0,0,0,0,0,0
Angus,Ages5to14,Stroke and TIA,0,0,0,0,0,0
Angus,Ages65to74,Asthma,788,819,858,885,887,904
Angus,Ages65to74,Atrial Fibrillation,538,541,593,623,600,570
Angus,Ages65to74,Cancer,1249,1292,1255,1278,1285,1270
Angus,Ages65to74,Chronic Kidney Disease (CKD),652,602,568,534,566,558
Angus,Ages65to74,Chronic Obstructive Pulmonary Disease (COPD),838,912,935,932,890,887
Angus,Ages65to74,Coronary Heart Disease (CHD),1267,1242,1252,1241,1210,1205
Angus,Ages65to74,Dementia,95,105,125,125,105,110
Angus,Ages65to74,Depression,418,446,472,474,525,542
Angus,Ages65to74,Diabetes,1588,1595,1611,1659,1657,1700
Angus,Ages65to74,Eating Disorder,10,5,0,10,10,15
Angus,Ages65to74,Epilepsy,160,160,185,175,175,185
Angus,Ages65to74,Heart Failure,195,190,200,200,195,171
Angus,Ages65to74,Hypertension,4844,4840,4855,4806,4647,4655
Angus,Ages65to74,Mental Health,110,115,120,125,130,125
Angus,Ages65to74,Osteoporosis,65,61,53,48,37,20
Angus,Ages65to74,Palliative Care,55,40,60,65,60,65
Angus,Ages65to74,Peripheral Arterial Disease (PAD),300,325,305,305,290,270
Angus,Ages65to74,Rheumatoid Arthritis,195,215,200,200,210,225
Angus,Ages65to74,Stroke and TIA,719,748,749,755,740,732
Angus,Ages75to84,Asthma,359,403,417,449,505,581
Angus,Ages75to84,Atrial Fibrillation,776,803,818,826,874,932
Angus,Ages75to84,Cancer,980,1077,1137,1133,1225,1378
Angus,Ages75to84,Chronic Kidney Disease (CKD),1169,1159,1056,983,1035,1113
Angus,Ages75to84,Chronic Obstructive Pulmonary Disease (COPD),636,668,686,696,703,722
Angus,Ages75to84,Coronary Heart Disease (CHD),1302,1328,1288,1262,1286,1327
Angus,Ages75to84,Dementia,362,397,395,355,347,360
Angus,Ages75to84,Depression,180,180,160,178,195,217
Angus,Ages75to84,Diabetes,1131,1175,1216,1220,1321,1423
Angus,Ages75to84,Eating Disorder,0,0,0,0,0,5
Angus,Ages75to84,Epilepsy,85,105,120,110,130,125
Angus,Ages75to84,Heart Failure,255,240,245,260,245,255
Angus,Ages75to84,Hypertension,3749,3855,3916,3898,4094,4418
Angus,Ages75to84,Mental Health,30,40,40,45,50,35
Angus,Ages75to84,Osteoporosis,175,175,168,171,167,180
Angus,Ages75to84,Palliative Care,45,55,90,110,122,108
Angus,Ages75to84,Peripheral Arterial Disease (PAD),280,315,305,295,315,320
Angus,Ages75to84,Rheumatoid Arthritis,140,140,155,155,165,185
Angus,Ages75to84,Stroke and TIA,742,800,829,771,858,906
Angus,Ages85plus,Asthma,140,130,135,145,145,145
Angus,Ages85plus,Atrial Fibrillation,473,508,555,539,553,585
Angus,Ages85plus,Cancer,416,434,466,470,496,525
Angus,Ages85plus,Chronic Kidney Disease (CKD),883,858,852,787,822,854
Angus,Ages85plus,Chronic Obstructive Pulmonary Disease (COPD),215,218,240,232,238,228
Angus,Ages85plus,Coronary Heart Disease (CHD),654,637,657,654,707,715
Angus,Ages85plus,Dementia,511,488,530,453,466,435
Angus,Ages85plus,Depression,55,70,70,60,60,70
Angus,Ages85plus,Diabetes,387,415,437,411,439,467
Angus,Ages85plus,Eating Disorder,0,0,0,0,0,0
Angus,Ages85plus,Epilepsy,35,20,20,40,45,40
Angus,Ages85plus,Heart Failure,180,180,193,175,175,180
Angus,Ages85plus,Hypertension,1656,1701,1739,1736,1784,1822
Angus,Ages85plus,Mental Health,15,25,20,15,25,25
Angus,Ages85plus,Osteoporosis,128,121,128,115,124,115
Angus,Ages85plus,Palliative Care,65,85,148,132,129,127
Angus,Ages85plus,Peripheral Arterial Disease (PAD),130,135,140,125,130,135
Angus,Ages85plus,Rheumatoid Arthritis,60,55,55,50,55,65
Angus,Ages85plus,Stroke and TIA,485,499,530,514,519,498
Argyll and Bute,Ages0to4,Asthma,20,30,35,15,15,20
Argyll and Bute,Ages0to4,Atrial Fibrillation,0,0,0,0,0,0
Argyll and Bute,Ages0to4,Cancer,0,0,0,0,0,0
Argyll and Bute,Ages0to4,Chronic Kidney Disease (CKD),0,0,0,0,0,0
Argyll and Bute,Ages0to4,Chronic Obstructive Pulmonary Disease (COPD),0,0,0,0,0,0
Argyll and Bute,Ages0to4,Coronary Heart Disease (CHD),0,0,0,0,0,0
Argyll and Bute,Ages0to4,Dementia,0,0,0,0,0,0
Argyll and Bute,Ages0to4,Depression,0,0,0,0,0,0
Argyll and Bute,Ages0to4,Diabetes,0,0,0,0,0,0
Argyll and Bute,Ages0to4,Eating Disorder,0,0,0,0,0,0
Argyll and Bute,Ages0to4,Epilepsy,0,0,0,5,0,0
Argyll and Bute,Ages0to4,Heart Failure,0,0,0,0,0,0
Argyll and Bute,Ages0to4,Hypertension,0,0,0,0,0,0
Argyll and Bute,Ages0to4,Mental Health,0,0,0,0,0,0
Argyll and Bute,Ages0to4,Osteoporosis,0,0,0,0,0,0
Argyll and Bute,Ages0to4,Palliative Care,0,0,0,0,0,0
Argyll and Bute,Ages0to4,Peripheral Arterial Disease (PAD),0,0,0,0,0,0
Argyll and Bute,Ages0to4,Rheumatoid Arthritis,0,0,0,0,0,0
Argyll and Bute,Ages0to4,Stroke and TIA,0,0,0,0,0,0
Argyll and Bute,Ages15to24,Asthma,457,438,498,475,419,421
Argyll and Bute,Ages15to24,Atrial Fibrillation,0,0,0,0,0,0
Argyll and Bute,Ages15to24,Cancer,0,0,0,0,0,0
Argyll and Bute,Ages15to24,Chronic Kidney Disease (CKD),0,0,0,0,0,0
Argyll and Bute,Ages15to24,Chronic Obstructive Pulmonary Disease (COPD),0,0,0,0,0,0
Argyll and Bute,Ages15to24,Coronary Heart Disease (CHD),0,0,0,0,0,0
Argyll and Bute,Ages15to24,Dementia,0,0,0,0,0,0
Argyll and Bute,Ages15to24,Depression,213,182,160,166,150,95
Argyll and Bute,Ages15to24,Diabetes,40,40,60,55,60,50
Argyll and Bute,Ages15to24,Eating Disorder,10,10,20,15,15,20
Argyll and Bute,Ages15to24,Epilepsy,50,45,60,60,50,45
Argyll and Bute,Ages15to24,Heart Failure,0,0,0,0,0,0
Argyll and Bute,Ages15to24,Hypertension,5,5,10,10,5,5
Argyll and Bute,Ages15to24,Mental Health,15,15,25,15,20,10
Argyll and Bute,Ages15to24,Osteoporosis,0,0,0,0,0,0
Argyll and Bute,Ages15to24,Palliative Care,0,0,0,0,0,0
Argyll and Bute,Ages15to24,Peripheral Arterial Disease (PAD),0,0,0,0,0,0
Argyll and Bute,Ages15to24,Rheumatoid Arthritis,0,0,0,0,0,0
Argyll and Bute,Ages15to24,Stroke and TIA,0,0,0,0,0,0
Argyll and Bute,Ages25to44,Asthma,1009,1041,1094,1098,1080,1123
Argyll and Bute,Ages25to44,Atrial Fibrillation,0,5,5,5,5,5
Argyll and Bute,Ages25to44,Cancer,80,100,90,100,110,90
Argyll and Bute,Ages25to44,Chronic Kidney Disease (CKD),5,5,10,10,5,20
Argyll and Bute,Ages25to44,Chronic Obstructive Pulmonary Disease (COPD),5,5,10,15,10,10
Argyll and Bute,Ages25to44,Coronary Heart Disease (CHD),10,15,10,5,5,5
Argyll and Bute,Ages25to44,Dementia,0,0,0,0,0,0
Argyll and Bute,Ages25to44,Depression,1421,1408,1378,1334,1337,1314
Argyll and Bute,Ages25to44,Diabetes,150,160,175,200,225,245
Argyll and Bute,Ages25to44,Eating Disorder,70,70,70,90,80,80
Argyll and Bute,Ages25to44,Epilepsy,215,210,200,225,240,230
Argyll and Bute,Ages25to44,Heart Failure,0,0,0,0,0,0
Argyll and Bute,Ages25to44,Hypertension,250,245,245,235,235,300
Argyll and Bute,Ages25to44,Mental Health,165,170,165,190,180,185
Argyll and Bute,Ages25to44,Osteoporosis,0,0,0,0,0,0
Argyll and Bute,Ages25to44,Palliative Care,5,5,5,5,0,5
Argyll and Bute,Ages25to44,Peripheral Arterial Disease (PAD),0,0,0,0,0,0
Argyll and Bute,Ages25to44,Rheumatoid Arthritis,25,20,25,30,20,25
Argyll and Bute,Ages25to44,Stroke and TIA,5,5,5,5,5,5
Argyll and Bute,Ages45to64,Asthma,1747,1799,1870,1910,1830,1866
Argyll and Bute,Ages45to64,Atrial Fibrillation,280,283,305,295,312,306
Argyll and Bute,Ages45to64,Cancer,856,885,879,886,917,938
Argyll and Bute,Ages45to64,Chronic Kidney Disease (CKD),273,270,275,254,293,286
Argyll and Bute,Ages45to64,Chronic Obstructive Pulmonary Disease (COPD),445,439,466,431,398,428
Argyll and Bute,Ages45to64,Coronary Heart Disease (CHD),804,824,813,816,799,802
Argyll and Bute,Ages45to64,Dementia,0,5,5,5,0,0
Argyll and Bute,Ages45to64,Depression,2174,2157,2163,2176,2134,2144
Argyll and Bute,Ages45to64,Diabetes,1360,1379,1397,1422,1437,1453
Argyll and Bute,Ages45to64,Eating Disorder,75,65,95,105,105,100
Argyll and Bute,Ages45to64,Epilepsy,270,290,260,295,330,335
Argyll and Bute,Ages45to64,Heart Failure,90,115,135,125,125,135
Argyll and Bute,Ages45to64,Hypertension,3845,3900,3969,3926,3980,4082
Argyll and Bute,Ages45to64,Mental Health,350,365,375,390,401,410
Argyll and Bute,Ages45to64,Osteoporosis,10,5,5,5,5,0
Argyll and Bute,Ages45to64,Palliative Care,60,73,80,100,125,119
Argyll and Bute,Ages45to64,Peripheral Arterial Disease (PAD),120,105,100,100,95,80
Argyll and Bute,Ages45to64,Rheumatoid Arthritis,145,130,155,145,135,135
Argyll and Bute,Ages45to64,Stroke and TIA,335,361,378,372,383,391
Argyll and Bute,Ages5to14,Asthma,410,393,420,322,294,336
Argyll and Bute,Ages5to14,Atrial Fibrillation,0,0,0,0,0,0
Argyll and Bute,Ages5to14,Cancer,0,0,5,5,5,0
Argyll and Bute,Ages5to14,Chronic Kidney Disease (CKD),0,0,0,0,0,0
Argyll and Bute,Ages5to14,Chronic Obstructive Pulmonary Disease (COPD),0,0,0,0,0,0
Argyll and Bute,Ages5to14,Coronary Heart Disease (CHD),0,0,0,0,0,0
Argyll and Bute,Ages5to14,Dementia,0,0,0,0,0,0
Argyll and Bute,Ages5to14,Depression,0,0,0,0,0,0
Argyll and Bute,Ages5to14,Diabetes,15,10,15,15,10,15
Argyll and Bute,Ages5to14,Eating Disorder,0,0,0,0,0,0
Argyll and Bute,Ages5to14,Epilepsy,15,15,10,25,30,20
Argyll and Bute,Ages5to14,Heart Failure,0,0,0,0,0,0
Argyll and Bute,Ages5to14,Hypertension,0,0,0,0,0,0
Argyll and Bute,Ages5to14,Mental Health,0,0,0,0,0,0
Argyll and Bute,Ages5to14,Osteoporosis,0,0,0,0,0,0
Argyll and Bute,Ages5to14,Palliative Care,0,0,5,0,0,0
Argyll and Bute,Ages5to14,Peripheral Arterial Disease (PAD),0,0,0,0,0,0
Argyll and Bute,Ages5to14,Rheumatoid Arthritis,0,0,0,0,0,0
Argyll and Bute,Ages5to14,Stroke and TIA,0,0,0,0,0,0
Argyll and Bute,Ages65to74,Asthma,735,749,756,780,791,830
Argyll and Bute,Ages65to74,Atrial Fibrillation,523,557,597,623,607,575
Argyll and Bute,Ages65to74,Cancer,1121,1159,1184,1219,1229,1205
Argyll and Bute,Ages65to74,Chronic Kidney Disease (CKD),690,679,662,661,609,554
Argyll and Bute,Ages65to74,Chronic Obstructive Pulmonary Disease (COPD),632,649,655,644,604,581
Argyll and Bute,Ages65to74,Coronary Heart Disease (CHD),1160,1132,1092,1132,1084,1062
Argyll and Bute,Ages65to74,Dementia,80,85,60,60,50,45
Argyll and Bute,Ages65to74,Depression,639,662,686,731,750,772
Argyll and Bute,Ages65to74,Diabetes,1260,1235,1266,1333,1330,1309
Argyll and Bute,Ages65to74,Eating Disorder,0,5,15,10,5,5
Argyll and Bute,Ages65to74,Epilepsy,180,160,135,160,155,170
Argyll and Bute,Ages65to74,Heart Failure,210,200,205,215,230,230
Argyll and Bute,Ages65to74,Hypertension,4164,4192,4232,4250,4168,4163
Argyll and Bute,Ages65to74,Mental Health,105,110,100,125,135,125
Argyll and Bute,Ages65to74,Osteoporosis,20,10,5,10,5,5
Argyll and Bute,Ages65to74,Palliative Care,150,147,129,136,141,153
Argyll and Bute,Ages65to74,Peripheral Arterial Disease (PAD),200,215,225,220,215,200
Argyll and Bute,Ages65to74,Rheumatoid Arthritis,150,145,150,150,120,125
Argyll and Bute,Ages65to74,Stroke and TIA,623,615,623,612,594,605
Argyll and Bute,Ages75to84,Asthma,379,387,422,455,479,479
Argyll and Bute,Ages75to84,Atrial Fibrillation,710,787,831,824,856,881
Argyll and Bute,Ages75to84,Cancer,833,906,964,993,1103,1198
Argyll and Bute,Ages75to84,Chronic Kidney Disease (CKD),1032,1039,1013,963,958,1014
Argyll and Bute,Ages75to84,Chronic Obstructive Pulmonary Disease (COPD),435,471,486,506,508,494
Argyll and Bute,Ages75to84,Coronary Heart Disease (CHD),1064,1108,1148,1124,1124,1172
Argyll and Bute,Ages75to84,Dementia,267,245,258,270,235,235
Argyll and Bute,Ages75to84,Depression,234,251,275,255,270,309
Argyll and Bute,Ages75to84,Diabetes,828,843,855,861,953,1016
Argyll and Bute,Ages75to84,Eating Disorder,0,0,0,0,0,0
Argyll and Bute,Ages75to84,Epilepsy,50,40,55,80,90,75
Argyll and Bute,Ages75to84,Heart Failure,250,250,265,285,285,331
Argyll and Bute,Ages75to84,Hypertension,3065,3178,3286,3333,3506,3683
Argyll and Bute,Ages75to84,Mental Health,60,50,50,50,60,50
Argyll and Bute,Ages75to84,Osteoporosis,85,80,80,65,60,70
Argyll and Bute,Ages75to84,Palliative Care,125,128,173,150,131,150
Argyll and Bute,Ages75to84,Peripheral Arterial Disease (PAD),200,200,185,215,200,210
Argyll and Bute,Ages75to84,Rheumatoid Arthritis,100,95,110,105,135,107
Argyll and Bute,Ages75to84,Stroke and TIA,685,688,705,680,694,725
Argyll and Bute,Ages85plus,Asthma,105,90,115,122,125,145
Argyll and Bute,Ages85plus,Atrial Fibrillation,376,394,461,440,464,495
Argyll and Bute,Ages85plus,Cancer,319,324,346,343,370,396
Argyll and Bute,Ages85plus,Chronic Kidney Disease (CKD),720,715,715,694,684,678
Argyll and Bute,Ages85plus,Chronic Obstructive Pulmonary Disease (COPD),125,115,135,129,145,161
Argyll and Bute,Ages85plus,Coronary Heart Disease (CHD),469,465,465,483,506,526
Argyll and Bute,Ages85plus,Dementia,298,301,291,262,252,234
Argyll and Bute,Ages85plus,Depression,80,90,90,100,85,85
Argyll and Bute,Ages85plus,Diabetes,234,243,267,275,303,282
Argyll and Bute,Ages85plus,Eating Disorder,0,0,0,0,0,0
Argyll and Bute,Ages85plus,Epilepsy,20,20,25,20,20,25
Argyll and Bute,Ages85plus,Heart Failure,160,155,173,169,211,214
Argyll and Bute,Ages85plus,Hypertension,1191,1202,1247,1291,1360,1388
Argyll and Bute,Ages85plus,Mental Health,10,5,10,10,15,5
Argyll and Bute,Ages85plus,Osteoporosis,66,65,75,60,55,50
Argyll and Bute,Ages85plus,Palliative Care,127,127,105,99,100,100
Argyll and Bute,Ages85plus,Peripheral Arterial Disease (PAD),75,70,65,80,80,85
Argyll and Bute,Ages85plus,Rheumatoid Arthritis,30,30,30,35,40,35
Argyll and Bute,Ages85plus,Stroke and TIA,373,381,394,401,411,450
City of Edinburgh,Ages0to4,Asthma,55,85,55,25,20,10
City of Edinburgh,Ages0to4,Atrial Fibrillation,0,0,0,0,0,0
City of Edinburgh,Ages0to4,Cancer,0,0,0,0,0,0
City of Edinburgh,Ages0to4,Chronic Kidney Disease (CKD),0,0,0,0,0,0
City of Edinburgh,Ages0to4,Chronic Obstructive Pulmonary Disease (COPD),0,0,0,0,0,0
City of Edinburgh,Ages0to4,Coronary Heart Disease (CHD),0,0,0,0,0,0
City of Edinburgh,Ages0to4,Dementia,0,0,0,0,0,0
City of Edinburgh,Ages0to4,Depression,0,0,0,0,0,0
City of Edinburgh,Ages0to4,Diabetes,0,0,0,0,0,0
City of Edinburgh,Ages0to4,Eating Disorder,0,0,5,5,0,0
City of Edinburgh,Ages0to4,Epilepsy,20,15,10,10,10,10
City of Edinburgh,Ages0to4,Heart Failure,0,0,0,0,0,0
City of Edinburgh,Ages0to4,Hypertension,0,0,0,0,0,0
City of Edinburgh,Ages0to4,Mental Health,0,0,0,0,0,0
City of Edinburgh,Ages0to4,Osteoporosis,0,0,0,0,0,0
City of Edinburgh,Ages0to4,Palliative Care,0,0,0,0,0,0
City of Edinburgh,Ages0to4,Peripheral Arterial Disease (PAD),0,0,0,0,0,0
City of Edinburgh,Ages0to4,Rheumatoid Arthritis,0,0,0,0,0,0
City of Edinburgh,Ages0to4,Stroke and TIA,0,0,0,0,0,0
City of Edinburgh,Ages15to24,Asthma,3159,3085,3344,3034,2898,2860
City of Edinburgh,Ages15to24,Atrial Fibrillation,0,0,0,0,0,0
City of Edinburgh,Ages15to24,Cancer,60,60,60,55,35,25
City of Edinburgh,Ages15to24,Chronic Kidney Disease (CKD),0,0,0,0,0,0
City of Edinburgh,Ages15to24,Chronic Obstructive Pulmonary Disease (COPD),0,0,0,0,0,0
City of Edinburgh,Ages15to24,Coronary Heart Disease (CHD),0,0,0,5,5,0
City of Edinburgh,Ages15to24,Dementia,0,0,0,0,0,0
City of Edinburgh,Ages15to24,Depression,2534,2226,2046,1789,1680,1434
City of Edinburgh,Ages15to24,Diabetes,327,334,364,315,290,290
City of Edinburgh,Ages15to24,Eating Disorder,525,595,627,666,714,748
City of Edinburgh,Ages15to24,Epilepsy,465,484,472,481,490,465
City of Edinburgh,Ages15to24,Heart Failure,0,0,0,0,0,0
City of Edinburgh,Ages15to24,Hypertension,50,45,50,25,15,25
City of Edinburgh,Ages15to24,Mental Health,154,131,155,159,190,192
City of Edinburgh,Ages15to24,Osteoporosis,0,0,0,0,0,0
City of Edinburgh,Ages15to24,Palliative Care,0,0,0,0,0,0
City of Edinburgh,Ages15to24,Peripheral Arterial Disease (PAD),0,0,0,0,0,0
City of Edinburgh,Ages15to24,Rheumatoid Arthritis,5,5,0,5,0,0
City of Edinburgh,Ages15to24,Stroke and TIA,0,0,0,5,0,0
City of Edinburgh,Ages25to44,Asthma,8577,8549,9540,8980,8635,8946
City of Edinburgh,Ages25to44,Atrial Fibrillation,45,50,45,50,45,55
City of Edinburgh,Ages25to44,Cancer,1015,1036,1050,1100,1105,1064
City of Edinburgh,Ages25to44,Chronic Kidney Disease (CKD),45,40,45,45,45,65
City of Edinburgh,Ages25to44,Chronic Obstructive Pulmonary Disease (COPD),85,95,140,110,125,155
City of Edinburgh,Ages25to44,Coronary Heart Disease (CHD),95,70,105,90,95,110
City of Edinburgh,Ages25to44,Dementia,0,0,0,0,0,0
City of Edinburgh,Ages25to44,Depression,13118,12821,12771,12636,12672,12474
City of Edinburgh,Ages25to44,Diabetes,1807,1896,2046,2109,2233,2366
City of Edinburgh,Ages25to44,Eating Disorder,1438,1477,1510,1571,1656,1659
City of Edinburgh,Ages25to44,Epilepsy,1695,1685,1683,1725,1695,1713
City of Edinburgh,Ages25to44,Heart Failure,15,10,15,10,15,10
City of Edinburgh,Ages25to44,Hypertension,2052,2103,2217,2195,2280,2312
City of Edinburgh,Ages25to44,Mental Health,1577,1608,1690,1698,1805,1802
City of Edinburgh,Ages25to44,Osteoporosis,0,0,0,0,0,0
City of Edinburgh,Ages25to44,Palliative Care,5,5,0,0,0,0
City of Edinburgh,Ages25to44,Peripheral Arterial Disease (PAD),5,5,0,0,0,0
City of Edinburgh,Ages25to44,Rheumatoid Arthritis,140,150,145,165,175,180
City of Edinburgh,Ages25to44,Stroke and TIA,110,85,125,95,100,110
City of Edinburgh,Ages45to64,Asthma,9092,9445,10058,10034,9600,9819
City of Edinburgh,Ages45to64,Atrial Fibrillation,940,995,1025,1047,1130,1180
City of Edinburgh,Ages45to64,Cancer,4670,4780,4866,4832,4840,4886
City of Edinburgh,Ages45to64,Chronic Kidney Disease (CKD),1060,1038,1078,1054,1139,1354
City of Edinburgh,Ages45to64,Chronic Obstructive Pulmonary Disease (COPD),2719,2869,3018,2948,2945,2961
City of Edinburgh,Ages45to64,Coronary Heart Disease (CHD),3068,3094,3109,3089,3147,3285
City of Edinburgh,Ages45to64,Dementia,55,40,45,45,45,45
City of Edinburgh,Ages45to64,Depression,11960,12203,12314,12334,12319,12309
City of Edinburgh,Ages45to64,Diabetes,7101,7216,7406,7547,7927,8129
City of Edinburgh,Ages45to64,Eating Disorder,888,920,974,1007,1097,1072
City of Edinburgh,Ages45to64,Epilepsy,1901,1903,1916,1929,1924,1917
City of Edinburgh,Ages45to64,Heart Failure,400,355,380,405,415,375
City of Edinburgh,Ages45to64,Hypertension,16926,16723,16795,16309,16278,16384
City of Edinburgh,Ages45to64,Mental Health,2140,2148,2201,2248,2249,2250
City of Edinburgh,Ages45to64,Osteoporosis,80,95,77,52,46,30
City of Edinburgh,Ages45to64,Palliative Care,50,40,50,60,70,70
City of Edinburgh,Ages45to64,Peripheral Arterial Disease (PAD),618,615,615,550,555,564
City of Edinburgh,Ages45to64,Rheumatoid Arthritis,875,890,890,945,980,975
City of Edinburgh,Ages45to64,Stroke and TIA,1754,1797,1853,1863,1870,1815
City of Edinburgh,Ages5to14,Asthma,1897,1911,1927,1611,1554,1594
City of Edinburgh,Ages5to14,Atrial Fibrillation,0,0,0,0,0,0
City of Edinburgh,Ages5to14,Cancer,0,0,10,5,0,0
City of Edinburgh,Ages5to14,Chronic Kidney Disease (CKD),0,0,0,0,0,0
City of Edinburgh,Ages5to14,Chronic Obstructive Pulmonary Disease (COPD),0,0,0,0,0,0
City of Edinburgh,Ages5to14,Coronary Heart Disease (CHD),0,0,0,0,0,0
City of Edinburgh,Ages5to14,Dementia,0,0,0,0,0,0
City of Edinburgh,Ages5to14,Depression,10,0,5,5,0,0
City of Edinburgh,Ages5to14,Diabetes,40,50,35,30,50,70
City of Edinburgh,Ages5to14,Eating Disorder,15,5,15,15,20,20
City of Edinburgh,Ages5to14,Epilepsy,165,200,180,215,205,215
City of Edinburgh,Ages5to14,Heart Failure,0,0,0,0,0,0
City of Edinburgh,Ages5to14,Hypertension,0,0,0,0,0,0
City of Edinburgh,Ages5to14,Mental Health,0,0,0,0,0,0
City of Edinburgh,Ages5to14,Osteoporosis,0,0,0,0,0,0
City of Edinburgh,Ages5to14,Palliative Care,5,5,0,0,0,0
City of Edinburgh,Ages5to14,Peripheral Arterial Disease (PAD),0,0,0,0,0,0
City of Edinburgh,Ages5to14,Rheumatoid Arthritis,0,0,5,0,0,0
City of Edinburgh,Ages5to14,Stroke and TIA,0,0,0,0,0,0
City of Edinburgh,Ages65to74,Asthma,2974,3120,3299,3317,3216,3355
City of Edinburgh,Ages65to74,Atrial Fibrillation,1684,1815,1791,1869,1835,1899
City of Edinburgh,Ages65to74,Cancer,4573,4645,4708,4755,4683,4612
City of Edinburgh,Ages65to74,Chronic Kidney Disease (CKD),2062,2010,2055,2047,2037,2255
City of Edinburgh,Ages65to74,Chronic Obstructive Pulmonary Disease (COPD),2624,2699,2822,2797,2761,2720
City of Edinburgh,Ages65to74,Coronary Heart Disease (CHD),3679,3711,3742,3777,3814,3867
City of Edinburgh,Ages65to74,Dementia,395,380,395,385,356,310
City of Edinburgh,Ages65to74,Depression,2723,2828,3009,3173,3281,3434
City of Edinburgh,Ages65to74,Diabetes,4621,4795,4878,5026,5183,5418
City of Edinburgh,Ages65to74,Eating Disorder,55,70,95,90,110,110
City of Edinburgh,Ages65to74,Epilepsy,575,590,585,615,645,655
City of Edinburgh,Ages65to74,Heart Failure,574,576,595,601,585,620
City of Edinburgh,Ages65to74,Hypertension,14895,14999,15062,15136,14822,14719
City of Edinburgh,Ages65to74,Mental Health,575,570,610,635,645,645
City of Edinburgh,Ages65to74,Osteoporosis,190,177,167,165,157,132
City of Edinburgh,Ages65to74,Palliative Care,135,165,180,185,205,145
City of Edinburgh,Ages65to74,Peripheral Arterial Disease (PAD),952,927,877,849,800,840
City of Edinburgh,Ages65to74,Rheumatoid Arthritis,565,635,655,660,645,671
City of Edinburgh,Ages65to74,Stroke and TIA,2211,2230,2283,2311,2270,2282
City of Edinburgh,Ages75to84,Asthma,1670,1721,1765,1814,1882,1997
City of Edinburgh,Ages75to84,Atrial Fibrillation,2375,2428,2495,2567,2696,2707
City of Edinburgh,Ages75to84,Cancer,3797,3907,4043,4025,4195,4453
City of Edinburgh,Ages75to84,Chronic Kidney Disease (CKD),3645,3466,3441,3256,3334,3588
City of Edinburgh,Ages75to84,Chronic Obstructive Pulmonary Disease (COPD),1947,2044,2088,2039,2142,2256
City of Edinburgh,Ages75to84,Coronary Heart Disease (CHD),3836,3811,3772,3676,3699,3674
City of Edinburgh,Ages75to84,Dementia,1351,1301,1312,1186,1218,1195
City of Edinburgh,Ages75to84,Depression,1274,1281,1300,1338,1430,1450
City of Edinburgh,Ages75to84,Diabetes,3401,3453,3526,3481,3681,3861
City of Edinburgh,Ages75to84,Eating Disorder,0,0,5,5,10,15
City of Edinburgh,Ages75to84,Epilepsy,320,320,320,320,350,340
City of Edinburgh,Ages75to84,Heart Failure,909,869,877,850,880,790
City of Edinburgh,Ages75to84,Hypertension,12289,12260,12281,12175,12554,12877
