Geography,Age_Group,Disease,2018,2019,2020,2021,2022,2023
Aberdeenshire,Ages75to84,Epilepsy,422.6,396.2,396.2,422.6,438.4,372.4
Aberdeenshire,Ages75to84,Heart Failure,1259.8,1278.3,1236.0,1175.3,1283.5,1175.3
Aberdeenshire,Ages75to84,Hypertension,12597.7,13009.7,13427.0,13693.7,14697.3,13007.1
Aberdeenshire,Ages75to84,Mental Health,211.3,237.7,264.1,264.1,277.3,224.5
Aberdeenshire,Ages75to84,Osteoporosis,715.7,718.4,758.0,795.0,871.5,649.7
Aberdeenshire,Ages75to84,Palliative Care,158.5,184.9,250.9,198.1,198.1,250.9
Aberdeenshire,Ages75to84,Peripheral Arterial Disease (PAD),1014.2,985.1,1001.0,1022.1,1098.7,842.5
Aberdeenshire,Ages75to84,Rheumatoid Arthritis,528.2,554.6,567.8,567.8,620.6,554.6
Aberdeenshire,Ages75to84,Stroke and TIA,2482.6,2466.7,2553.9,2588.2,2820.6,2461.4
Aberdeenshire,Ages85plus,Asthma,1450.9,1450.9,1410.6,1684.7,1781.4,1612.1
Aberdeenshire,Ages85plus,Atrial Fibrillation,4828.3,5255.5,5489.3,5755.3,6037.4,4989.5
Aberdeenshire,Ages85plus,Cancer,4570.4,4683.2,4828.3,5037.9,5183.0,4562.3
Aberdeenshire,Ages85plus,Chronic Kidney Disease (CKD),10043.5,10148.3,10204.7,9850.1,9914.6,8117.0
Aberdeenshire,Ages85plus,Chronic Obstructive Pulmonary Disease (COPD),1499.3,1604.1,1612.1,1845.9,1813.6,1483.2
Aberdeenshire,Ages85plus,Coronary Heart Disease (CHD),6738.7,6899.9,7053.0,7214.3,7286.8,5997.1
Aberdeenshire,Ages85plus,Dementia,4006.1,3812.7,4006.1,3724.0,3828.8,3321.0
Aberdeenshire,Ages85plus,Depression,1257.5,1362.2,1467.0,1636.3,1523.5,1217.2
Aberdeenshire,Ages85plus,Diabetes,3715.9,3885.2,4014.2,4368.9,4642.9,4038.4
Aberdeenshire,Ages85plus,Eating Disorder,0.0,0.0,0.0,0.0,0.0,0.0
Aberdeenshire,Ages85plus,Epilepsy,241.8,282.1,322.4,403.0,443.3,362.7
Aberdeenshire,Ages85plus,Heart Failure,2345.6,2482.7,2780.9,2805.1,2982.4,2361.8
Aberdeenshire,Ages85plus,Hypertension,15669.8,16234.1,17120.7,17805.9,18233.1,15645.7
Aberdeenshire,Ages85plus,Mental Health,161.2,120.9,241.8,201.5,249.9,161.2
Aberdeenshire,Ages85plus,Osteoporosis,1571.8,1612.1,1442.9,1330.0,1386.4,886.7
Aberdeenshire,Ages85plus,Palliative Care,604.5,483.6,523.9,604.5,644.8,564.2
Aberdeenshire,Ages85plus,Peripheral Arterial Disease (PAD),1394.5,1249.4,1289.7,1289.7,1225.2,975.3
Aberdeenshire,Ages85plus,Rheumatoid Arthritis,604.5,564.2,523.9,523.9,483.6,403.0
Aberdeenshire,Ages85plus,Stroke and TIA,4473.6,4457.5,4602.6,4683.2,4667.1,4014.2
Angus,Ages0to4,Asthma,342.5,228.4,399.6,285.5,399.6,342.5
Angus,Ages0to4,Atrial Fibrillation,0.0,0.0,0.0,0.0,0.0,0.0
Angus,Ages0to4,Cancer,0.0,0.0,0.0,0.0,0.0,0.0
Angus,Ages0to4,Chronic Kidney Disease (CKD),0.0,0.0,0.0,0.0,0.0,0.0
Angus,Ages0to4,Chronic Obstructive Pulmonary Disease (COPD),0.0,0.0,0.0,0.0,0.0,0.0
Angus,Ages0to4,Coronary Heart Disease (CHD),0.0,0.0,0.0,0.0,0.0,0.0
Angus,Ages0to4,Dementia,0.0,0.0,0.0,0.0,0.0,0.0
Angus,Ages0to4,Depression,0.0,0.0,0.0,0.0,0.0,0.0
Angus,Ages0to4,Diabetes,0.0,0.0,0.0,0.0,0.0,0.0
Angus,Ages0to4,Eating Disorder,0.0,0.0,0.0,0.0,0.0,0.0
Angus,Ages0to4,Epilepsy,114.2,171.3,57.1,57.1,0.0,0.0
Angus,Ages0to4,Heart Failure,0.0,0.0,0.0,0.0,0.0,0.0
Angus,Ages0to4,Hypertension,0.0,0.0,0.0,0.0,0.0,0.0
Angus,Ages0to4,Mental Health,0.0,0.0,0.0,0.0,0.0,0.0
Angus,Ages0to4,Osteoporosis,0.0,0.0,0.0,0.0,0.0,0.0
Angus,Ages0to4,Palliative Care,0.0,0.0,0.0,0.0,0.0,0.0
Angus,Ages0to4,Peripheral Arterial Disease (PAD),0.0,0.0,0.0,0.0,0.0,0.0
Angus,Ages0to4,Rheumatoid Arthritis,0.0,0.0,0.0,0.0,0.0,0.0
Angus,Ages0to4,Stroke and TIA,0.0,0.0,0.0,0.0,0.0,0.0
Angus,Ages15to24,Asthma,2543.2,2492.4,2754.7,2708.2,2488.2,2483.9
Angus,Ages15to24,Atrial Fibrillation,0.0,0.0,0.0,0.0,0.0,0.0
Angus,Ages15to24,Cancer,21.2,21.2,0.0,21.2,21.2,21.2
Angus,Ages15to24,Chronic Kidney Disease (CKD),0.0,0.0,0.0,0.0,0.0,0.0
Angus,Ages15to24,Chronic Obstructive Pulmonary Disease (COPD),0.0,0.0,0.0,0.0,0.0,0.0
Angus,Ages15to24,Coronary Heart Disease (CHD),0.0,0.0,0.0,0.0,0.0,0.0
Angus,Ages15to24,Dementia,0.0,0.0,0.0,0.0,0.0,0.0
Angus,Ages15to24,Depression,736.3,596.6,495.1,444.3,465.5,338.5
Angus,Ages15to24,Diabetes,169.3,169.3,190.4,169.3,232.7,211.6
Angus,Ages15to24,Eating Disorder,169.3,232.7,296.2,338.5,338.5,359.7
Angus,Ages15to24,Epilepsy,338.5,338.5,338.5,317.4,359.7,359.7
Angus,Ages15to24,Heart Failure,0.0,0.0,0.0,0.0,0.0,0.0
Angus,Ages15to24,Hypertension,0.0,21.2,21.2,63.5,63.5,63.5
Angus,Ages15to24,Mental Health,84.6,84.6,148.1,126.9,126.9,148.1
Angus,Ages15to24,Osteoporosis,0.0,0.0,0.0,0.0,0.0,0.0
Angus,Ages15to24,Palliative Care,0.0,0.0,0.0,0.0,0.0,0.0
Angus,Ages15to24,Peripheral Arterial Disease (PAD),0.0,0.0,0.0,0.0,0.0,0.0
Angus,Ages15to24,Rheumatoid Arthritis,0.0,0.0,0.0,0.0,0.0,0.0
Angus,Ages15to24,Stroke and TIA,0.0,0.0,0.0,0.0,0.0,0.0
Angus,Ages25to44,Asthma,2729.5,2792.6,2965.3,2941.2,2885.5,3182.6
Angus,Ages25to44,Atrial Fibrillation,18.6,18.6,18.6,18.6,9.3,27.9
Angus,Ages25to44,Cancer,297.1,306.4,241.4,287.8,306.4,324.9
Angus,Ages25to44,Chronic Kidney Disease (CKD),9.3,0.0,9.3,9.3,0.0,9.3
Angus,Ages25to44,Chronic Obstructive Pulmonary Disease (COPD),65.0,74.3,46.4,55.7,46.4,65.0
Angus,Ages25to44,Coronary Heart Disease (CHD),9.3,18.6,27.9,46.4,74.3,83.6
Angus,Ages25to44,Dementia,0.0,0.0,0.0,0.0,0.0,0.0
Angus,Ages25to44,Depression,2408.3,2308.0,2306.1,2285.7,2374.9,2365.6
Angus,Ages25to44,Diabetes,575.6,622.0,677.7,668.4,696.3,789.1
Angus,Ages25to44,Eating Disorder,389.9,371.4,362.1,408.5,399.2,454.9
Angus,Ages25to44,Epilepsy,557.0,538.5,538.5,566.3,557.0,603.5
Angus,Ages25to44,Heart Failure,0.0,0.0,0.0,0.0,0.0,0.0
Angus,Ages25to44,Hypertension,668.4,685.2,651.7,636.9,644.3,737.2
Angus,Ages25to44,Mental Health,510.6,482.8,492.1,519.9,575.6,603.5
Angus,Ages25to44,Osteoporosis,0.0,0.0,0.0,0.0,0.0,0.0
Angus,Ages25to44,Palliative Care,0.0,0.0,0.0,0.0,0.0,0.0
Angus,Ages25to44,Peripheral Arterial Disease (PAD),0.0,0.0,0.0,0.0,0.0,0.0
Angus,Ages25to44,Rheumatoid Arthritis,37.1,37.1,37.1,27.9,9.3,9.3
Angus,Ages25to44,Stroke and TIA,9.3,9.3,27.9,55.7,55.7,65.0
Angus,Ages45to64,Asthma,3139.8,3206.5,3495.3,3543.0,3523.9,3687.4
Angus,Ages45to64,Atrial Fibrillation,396.8,436.5,461.9,460.3,468.3,484.1
Angus,Ages45to64,Cancer,1623.9,1611.2,1679.4,1674.7,1749.3,1776.2
Angus,Ages45to64,Chronic Kidney Disease (CKD),373.0,325.4,341.3,341.3,381.0,412.7
Angus,Ages45to64,Chronic Obstructive Pulmonary Disease (COPD),1123.8,1157.2,1235.0,1168.3,1123.8,1152.4
Angus,Ages45to64,Coronary Heart Disease (CHD),1290.5,1312.7,1258.8,1268.3,1290.5,1317.5
Angus,Ages45to64,Dementia,15.9,15.9,7.9,0.0,7.9,0.0
Angus,Ages45to64,Depression,2573.1,2581.0,2576.3,2638.2,2701.7,2801.7
Angus,Ages45to64,Diabetes,2784.2,2771.5,2796.9,2828.7,2900.1,3019.1
Angus,Ages45to64,Eating Disorder,214.3,214.3,222.2,261.9,277.8,317.5
Angus,Ages45to64,Epilepsy,603.2,658.8,619.1,698.4,650.8,611.1
Angus,Ages45to64,Heart Failure,158.7,150.8,142.9,142.9,134.9,142.9
Angus,Ages45to64,Hypertension,7154.2,6995.5,7036.7,6881.2,6911.3,7116.1
Angus,Ages45to64,Mental Health,587.3,627.0,698.4,722.2,708.0,785.7
Angus,Ages45to64,Osteoporosis,15.9,0.0,0.0,0.0,0.0,0.0
Angus,Ages45to64,Palliative Care,47.6,23.8,39.7,63.5,63.5,39.7
Angus,Ages45to64,Peripheral Arterial Disease (PAD),261.9,246.0,246.0,206.4,230.2,261.9
Angus,Ages45to64,Rheumatoid Arthritis,341.3,317.5,333.3,365.1,388.9,365.1
Angus,Ages45to64,Stroke and TIA,812.7,822.2,822.2,847.6,876.2,876.2
Angus,Ages5to14,Asthma,2360.7,2166.8,2208.9,1918.1,1724.1,1766.3
Angus,Ages5to14,Atrial Fibrillation,0.0,0.0,0.0,0.0,0.0,0.0
Angus,Ages5to14,Cancer,0.0,0.0,0.0,0.0,0.0,21.1
Angus,Ages5to14,Chronic Kidney Disease (CKD),0.0,0.0,0.0,0.0,0.0,0.0
Angus,Ages5to14,Chronic Obstructive Pulmonary Disease (COPD),0.0,0.0,0.0,0.0,0.0,0.0
Angus,Ages5to14,Coronary Heart Disease (CHD),0.0,0.0,0.0,0.0,0.0,0.0
Angus,Ages5to14,Dementia,0.0,0.0,0.0,0.0,0.0,0.0
Angus,Ages5to14,Depression,0.0,0.0,0.0,0.0,0.0,0.0
Angus,Ages5to14,Diabetes,42.2,84.3,105.4,105.4,105.4,63.2
Angus,Ages5to14,Eating Disorder,0.0,21.1,21.1,21.1,21.1,42.2
Angus,Ages5to14,Epilepsy,168.6,210.8,252.9,231.9,252.9,274.0
Angus,Ages5to14,Heart Failure,0.0,0.0,0.0,0.0,0.0,0.0
Angus,Ages5to14,Hypertension,0.0,0.0,0.0,0.0,0.0,0.0
Angus,Ages5to14,Mental Health,0.0,0.0,0.0,0.0,0.0,0.0
Angus,Ages5to14,Osteoporosis,0.0,0.0,0.0,0.0,0.0,0.0
Angus,Ages5to14,Palliative Care,0.0,0.0,0.0,0.0,0.0,0.0
Angus,Ages5to14,Peripheral Arterial Disease (PAD),0.0,0.0,0.0,0.0,0.0,0.0
Angus,Ages5to14,Rheumatoid Arthritis,0.0,0.0,0.0,0.0,0.0,0.0
Angus,Ages5to14,Stroke and TIA,0.0,0.0,0.0,0.0,0.0,0.0
Angus,Ages65to74,Asthma,2773.1,2882.2,3019.4,3114.4,3121.5,3181.3
Angus,Ages65to74,Atrial Fibrillation,1893.3,1903.9,2086.9,2192.4,2111.5,2005.9
Angus,Ages65to74,Cancer,4395.4,4546.7,4416.5,4497.5,4522.1,4469.3
Angus,Ages65to74,Chronic Kidney Disease (CKD),2294.5,2118.5,1998.9,1879.2,1991.8,1963.7
Angus,Ages65to74,Chronic Obstructive Pulmonary Disease (COPD),2949.0,3209.5,3290.4,3279.8,3132.0,3121.5
Angus,Ages65to74,Coronary Heart Disease (CHD),4458.8,4370.8,4406.0,4367.3,4258.2,4240.6
Angus,Ages65to74,Dementia,334.3,369.5,439.9,439.9,369.5,387.1
Angus,Ages65to74,Depression,1471.0,1569.5,1661.0,1668.1,1847.6,1907.4
Angus,Ages65to74,Diabetes,5588.4,5613.0,5669.3,5838.3,5831.2,5982.5
Angus,Ages65to74,Eating Disorder,35.2,17.6,0.0,35.2,35.2,52.8
Angus,Ages65to74,Epilepsy,563.1,563.1,651.0,615.9,615.9,651.0
Angus,Ages65to74,Heart Failure,686.2,668.6,703.8,703.8,686.2,601.8
Angus,Ages65to74,Hypertension,17046.7,17032.7,17085.4,16913.0,16353.5,16381.6
Angus,Ages65to74,Mental Health,387.1,404.7,422.3,439.9,457.5,439.9
Angus,Ages65to74,Osteoporosis,228.7,214.7,186.5,168.9,130.2,70.4
Angus,Ages65to74,Palliative Care,193.6,140.8,211.1,228.7,211.1,228.7
Angus,Ages65to74,Peripheral Arterial Disease (PAD),1055.7,1143.7,1073.3,1073.3,1020.6,950.2
Angus,Ages65to74,Rheumatoid Arthritis,686.2,756.6,703.8,703.8,739.0,791.8
Angus,Ages65to74,Stroke and TIA,2530.3,2632.3,2635.8,2657.0,2604.2,2576.0
Angus,Ages75to84,Asthma,1739.0,1952.1,2020.0,2175.0,2446.2,2814.4
Angus,Ages75to84,Atrial Fibrillation,3759.0,3889.8,3962.4,4001.2,4233.7,4514.6
Angus,Ages75to84,Cancer,4747.1,5217.0,5507.7,5488.3,5933.9,6675.1
Angus,Ages75to84,Chronic Kidney Disease (CKD),5662.7,5614.2,5115.3,4761.7,5013.6,5391.4
Angus,Ages75to84,Chronic Obstructive Pulmonary Disease (COPD),3080.8,3235.8,3323.0,3371.4,3405.3,3497.4
Angus,Ages75to84,Coronary Heart Disease (CHD),6306.9,6432.9,6239.1,6113.2,6229.4,6428.0
Angus,Ages75to84,Dementia,1753.5,1923.1,1913.4,1719.6,1680.9,1743.8
Angus,Ages75to84,Depression,871.9,871.9,775.0,862.2,944.6,1051.2
Angus,Ages75to84,Diabetes,5478.6,5691.7,5890.3,5909.7,6399.0,6893.0
Angus,Ages75to84,Eating Disorder,0.0,0.0,0.0,0.0,0.0,24.2
Angus,Ages75to84,Epilepsy,411.7,508.6,581.3,532.8,629.7,605.5
Angus,Ages75to84,Heart Failure,1235.2,1162.6,1186.8,1259.4,1186.8,1235.2
Angus,Ages75to84,Hypertension,18160.2,18673.7,18969.2,18882.0,19831.4,21400.9
Angus,Ages75to84,Mental Health,145.3,193.8,193.8,218.0,242.2,169.5
Angus,Ages75to84,Osteoporosis,847.7,847.7,813.8,828.3,809.0,871.9
Angus,Ages75to84,Palliative Care,218.0,266.4,436.0,532.8,591.0,523.2
Angus,Ages75to84,Peripheral Arterial Disease (PAD),1356.3,1525.9,1477.4,1429.0,1525.9,1550.1
Angus,Ages75to84,Rheumatoid Arthritis,678.2,678.2,750.8,750.8,799.3,896.1
Angus,Ages75to84,Stroke and TIA,3594.3,3875.2,4015.7,3734.7,4156.2,4388.7
Angus,Ages85plus,Asthma,2001.7,1858.7,1930.2,2073.2,2073.2,2073.2
Angus,Ages85plus,Atrial Fibrillation,6762.9,7263.4,7935.4,7706.6,7906.8,8364.3
Angus,Ages85plus,Cancer,5948.0,6205.3,6662.9,6720.0,7091.8,7506.4
Angus,Ages85plus,Chronic Kidney Disease (CKD),12625.1,12267.7,12181.9,11252.5,11752.9,12210.5
Angus,Ages85plus,Chronic Obstructive Pulmonary Disease (COPD),3074.1,3117.0,3431.5,3317.1,3402.9,3259.9
Angus,Ages85plus,Coronary Heart Disease (CHD),9350.9,9107.8,9393.8,9350.9,10108.7,10223.0
Angus,Ages85plus,Dementia,7306.3,6977.4,7577.9,6477.0,6662.9,6219.6
Angus,Ages85plus,Depression,786.4,1000.9,1000.9,857.9,857.9,1000.9
Angus,Ages85plus,Diabetes,5533.3,5933.7,6248.2,5876.5,6276.8,6677.2
Angus,Ages85plus,Eating Disorder,0.0,0.0,0.0,0.0,0.0,0.0
Angus,Ages85plus,Epilepsy,500.4,286.0,286.0,571.9,643.4,571.9
Angus,Ages85plus,Heart Failure,2573.6,2573.6,2759.5,2502.1,2502.1,2573.6
Angus,Ages85plus,Hypertension,23677.4,24320.8,24864.2,24821.3,25507.6,26050.9
Angus,Ages85plus,Mental Health,214.5,357.4,286.0,214.5,357.4,357.4
Angus,Ages85plus,Osteoporosis,1830.1,1730.1,1830.1,1644.3,1772.9,1644.3
Angus,Ages85plus,Palliative Care,929.4,1215.3,2116.1,1887.3,1844.4,1815.8
Angus,Ages85plus,Peripheral Arterial Disease (PAD),1858.7,1930.2,2001.7,1787.2,1858.7,1930.2
Angus,Ages85plus,Rheumatoid Arthritis,857.9,786.4,786.4,714.9,786.4,929.4
Angus,Ages85plus,Stroke and TIA,6934.5,7134.7,7577.9,7349.2,7420.6,7120.4
Argyll and Bute,Ages0to4,Asthma,327.3,491.0,572.8,245.5,245.5,327.3
Argyll and Bute,Ages0to4,Atrial Fibrillation,0.0,0.0,0.0,0.0,0.0,0.0
Argyll and Bute,Ages0to4,Cancer,0.0,0.0,0.0,0.0,0.0,0.0
Argyll and Bute,Ages0to4,Chronic Kidney Disease (CKD),0.0,0.0,0.0,0.0,0.0,0.0
Argyll and Bute,Ages0to4,Chronic Obstructive Pulmonary Disease (COPD),0.0,0.0,0.0,0.0,0.0,0.0
Argyll and Bute,Ages0to4,Coronary Heart Disease (CHD),0.0,0.0,0.0,0.0,0.0,0.0
Argyll and Bute,Ages0to4,Dementia,0.0,0.0,0.0,0.0,0.0,0.0
Argyll and Bute,Ages0to4,Depression,0.0,0.0,0.0,0.0,0.0,0.0
Argyll and Bute,Ages0to4,Diabetes,0.0,0.0,0.0,0.0,0.0,0.0
Argyll and Bute,Ages0to4,Eating Disorder,0.0,0.0,0.0,0.0,0.0,0.0
Argyll and Bute,Ages0to4,Epilepsy,0.0,0.0,0.0,81.8,0.0,0.0
Argyll and Bute,Ages0to4,Heart Failure,0.0,0.0,0.0,0.0,0.0,0.0
Argyll and Bute,Ages0to4,Hypertension,0.0,0.0,0.0,0.0,0.0,0.0
Argyll and Bute,Ages0to4,Mental Health,0.0,0.0,0.0,0.0,0.0,0.0
Argyll and Bute,Ages0to4,Osteoporosis,0.0,0.0,0.0,0.0,0.0,0.0
Argyll and Bute,Ages0to4,Palliative Care,0.0,0.0,0.0,0.0,0.0,0.0
Argyll and Bute,Ages0to4,Peripheral Arterial Disease (PAD),0.0,0.0,0.0,0.0,0.0,0.0
Argyll and Bute,Ages0to4,Rheumatoid Arthritis,0.0,0.0,0.0,0.0,0.0,0.0
Argyll and Bute,Ages0to4,Stroke and TIA,0.0,0.0,0.0,0.0,0.0,0.0
Argyll and Bute,Ages15to24,Asthma,2731.9,2618.4,2977.0,2839.6,2504.8,2516.7
Argyll and Bute,Ages15to24,Atrial Fibrillation,0.0,0.0,0.0,0.0,0.0,0.0
Argyll and Bute,Ages15to24,Cancer,0.0,0.0,0.0,0.0,0.0,0.0
Argyll and Bute,Ages15to24,Chronic Kidney Disease (CKD),0.0,0.0,0.0,0.0,0.0,0.0
Argyll and Bute,Ages15to24,Chronic Obstructive Pulmonary Disease (COPD),0.0,0.0,0.0,0.0,0.0,0.0
Argyll and Bute,Ages15to24,Coronary Heart Disease (CHD),0.0,0.0,0.0,0.0,0.0,0.0
Argyll and Bute,Ages15to24,Dementia,0.0,0.0,0.0,0.0,0.0,0.0
Argyll and Bute,Ages15to24,Depression,1273.3,1088.0,956.5,992.3,896.7,567.9
Argyll and Bute,Ages15to24,Diabetes,239.1,239.1,358.7,328.8,358.7,298.9
Argyll and Bute,Ages15to24,Eating Disorder,59.8,59.8,119.6,89.7,89.7,119.6
Argyll and Bute,Ages15to24,Epilepsy,298.9,269.0,358.7,358.7,298.9,269.0
Argyll and Bute,Ages15to24,Heart Failure,0.0,0.0,0.0,0.0,0.0,0.0
Argyll and Bute,Ages15to24,Hypertension,29.9,29.9,59.8,59.8,29.9,29.9
Argyll and Bute,Ages15to24,Mental Health,89.7,89.7,149.5,89.7,119.6,59.8
Argyll and Bute,Ages15to24,Osteoporosis,0.0,0.0,0.0,0.0,0.0,0.0
Argyll and Bute,Ages15to24,Palliative Care,0.0,0.0,0.0,0.0,0.0,0.0
Argyll and Bute,Ages15to24,Peripheral Arterial Disease (PAD),0.0,0.0,0.0,0.0,0.0,0.0
Argyll and Bute,Ages15to24,Rheumatoid Arthritis,0.0,0.0,0.0,0.0,0.0,0.0
Argyll and Bute,Ages15to24,Stroke and TIA,0.0,0.0,0.0,0.0,0.0,0.0
Argyll and Bute,Ages25to44,Asthma,2513.2,2592.9,2724.9,2734.9,2690.0,2797.2
Argyll and Bute,Ages25to44,Atrial Fibrillation,0.0,12.5,12.5,12.5,12.5,12.5
Argyll and Bute,Ages25to44,Cancer,199.3,249.1,224.2,249.1,274.0,224.2
Argyll and Bute,Ages25to44,Chronic Kidney Disease (CKD),12.5,12.5,24.9,24.9,12.5,49.8
Argyll and Bute,Ages25to44,Chronic Obstructive Pulmonary Disease (COPD),12.5,12.5,24.9,37.4,24.9,24.9
Argyll and Bute,Ages25to44,Coronary Heart Disease (CHD),24.9,37.4,24.9,12.5,12.5,12.5
Argyll and Bute,Ages25to44,Dementia,0.0,0.0,0.0,0.0,0.0,0.0
Argyll and Bute,Ages25to44,Depression,3539.4,3507.0,3432.3,3322.7,3330.2,3272.9
Argyll and Bute,Ages25to44,Diabetes,373.6,398.5,435.9,498.2,560.4,610.2
Argyll and Bute,Ages25to44,Eating Disorder,174.4,174.4,174.4,224.2,199.3,199.3
Argyll and Bute,Ages25to44,Epilepsy,535.5,523.1,498.2,560.4,597.8,572.9
Argyll and Bute,Ages25to44,Heart Failure,0.0,0.0,0.0,0.0,0.0,0.0
Argyll and Bute,Ages25to44,Hypertension,622.7,610.2,610.2,585.3,585.3,747.2
Argyll and Bute,Ages25to44,Mental Health,411.0,423.4,411.0,473.2,448.3,460.8
Argyll and Bute,Ages25to44,Osteoporosis,0.0,0.0,0.0,0.0,0.0,0.0
Argyll and Bute,Ages25to44,Palliative Care,12.5,12.5,12.5,12.5,0.0,12.5
Argyll and Bute,Ages25to44,Peripheral Arterial Disease (PAD),0.0,0.0,0.0,0.0,0.0,0.0
Argyll and Bute,Ages25to44,Rheumatoid Arthritis,62.3,49.8,62.3,74.7,49.8,62.3
Argyll and Bute,Ages25to44,Stroke and TIA,12.5,12.5,12.5,12.5,12.5,12.5
Argyll and Bute,Ages45to64,Asthma,3284.7,3382.5,3516.0,3591.2,3440.8,3508.4
Argyll and Bute,Ages45to64,Atrial Fibrillation,526.5,532.1,573.5,554.7,586.6,575.3
Argyll and Bute,Ages45to64,Cancer,1609.4,1664.0,1652.7,1665.9,1724.1,1763.6
Argyll and Bute,Ages45to64,Chronic Kidney Disease (CKD),513.3,507.7,517.1,477.6,550.9,537.7
Argyll and Bute,Ages45to64,Chronic Obstructive Pulmonary Disease (COPD),836.7,825.4,876.2,810.4,748.3,804.7
Argyll and Bute,Ages45to64,Coronary Heart Disease (CHD),1511.7,1549.3,1528.6,1534.2,1502.3,1507.9
Argyll and Bute,Ages45to64,Dementia,0.0,9.4,9.4,9.4,0.0,0.0
Argyll and Bute,Ages45to64,Depression,4087.5,4055.6,4066.9,4091.3,4012.3,4031.1
Argyll and Bute,Ages45to64,Diabetes,2557.1,2592.8,2626.6,2673.6,2701.8,2731.9
Argyll and Bute,Ages45to64,Eating Disorder,141.0,122.2,178.6,197.4,197.4,188.0
Argyll and Bute,Ages45to64,Epilepsy,507.7,545.3,488.9,554.7,620.5,629.9
Argyll and Bute,Ages45to64,Heart Failure,169.2,216.2,253.8,235.0,235.0,253.8
Argyll and Bute,Ages45to64,Hypertension,7229.3,7332.8,7462.5,7381.6,7483.2,7675.0
Argyll and Bute,Ages45to64,Mental Health,658.1,686.3,705.1,733.3,754.0,770.9
Argyll and Bute,Ages45to64,Osteoporosis,18.8,9.4,9.4,9.4,9.4,0.0
Argyll and Bute,Ages45to64,Palliative Care,112.8,137.3,150.4,188.0,235.0,223.7
Argyll and Bute,Ages45to64,Peripheral Arterial Disease (PAD),225.6,197.4,188.0,188.0,178.6,150.4
Argyll and Bute,Ages45to64,Rheumatoid Arthritis,272.6,244.4,291.4,272.6,253.8,253.8
Argyll and Bute,Ages45to64,Stroke and TIA,629.9,678.8,710.7,699.4,720.1,735.2
Argyll and Bute,Ages5to14,Asthma,2483.0,2380.1,2543.6,1950.1,1780.5,2034.9
Argyll and Bute,Ages5to14,Atrial Fibrillation,0.0,0.0,0.0,0.0,0.0,0.0
Argyll and Bute,Ages5to14,Cancer,0.0,0.0,30.3,30.3,30.3,0.0
Argyll and Bute,Ages5to14,Chronic Kidney Disease (CKD),0.0,0.0,0.0,0.0,0.0,0.0
Argyll and Bute,Ages5to14,Chronic Obstructive Pulmonary Disease (COPD),0.0,0.0,0.0,0.0,0.0,0.0
Argyll and Bute,Ages5to14,Coronary Heart Disease (CHD),0.0,0.0,0.0,0.0,0.0,0.0
Argyll and Bute,Ages5to14,Dementia,0.0,0.0,0.0,0.0,0.0,0.0
Argyll and Bute,Ages5to14,Depression,0.0,0.0,0.0,0.0,0.0,0.0
Argyll and Bute,Ages5to14,Diabetes,90.8,60.6,90.8,90.8,60.6,90.8
Argyll and Bute,Ages5to14,Eating Disorder,0.0,0.0,0.0,0.0,0.0,0.0
Argyll and Bute,Ages5to14,Epilepsy,90.8,90.8,60.6,151.4,181.7,121.1
Argyll and Bute,Ages5to14,Heart Failure,0.0,0.0,0.0,0.0,0.0,0.0
Argyll and Bute,Ages5to14,Hypertension,0.0,0.0,0.0,0.0,0.0,0.0
Argyll and Bute,Ages5to14,Mental Health,0.0,0.0,0.0,0.0,0.0,0.0
Argyll and Bute,Ages5to14,Osteoporosis,0.0,0.0,0.0,0.0,0.0,0.0
Argyll and Bute,Ages5to14,Palliative Care,0.0,0.0,30.3,0.0,0.0,0.0
Argyll and Bute,Ages5to14,Peripheral Arterial Disease (PAD),0.0,0.0,0.0,0.0,0.0,0.0
Argyll and Bute,Ages5to14,Rheumatoid Arthritis,0.0,0.0,0.0,0.0,0.0,0.0
Argyll and Bute,Ages5to14,Stroke and TIA,0.0,0.0,0.0,0.0,0.0,0.0
Argyll and Bute,Ages65to74,Asthma,2862.8,2917.3,2944.6,3038.1,3080.9,3232.8
Argyll and Bute,Ages65to74,Atrial Fibrillation,2037.1,2169.5,2325.3,2426.6,2364.3,2239.6
Argyll and Bute,Ages65to74,Cancer,4366.3,4514.3,4611.7,4748.0,4786.9,4693.5
Argyll and Bute,Ages65to74,Chronic Kidney Disease (CKD),2687.5,2644.7,2578.5,2574.6,2372.0,2157.8
Argyll and Bute,Ages65to74,Chronic Obstructive Pulmonary Disease (COPD),2461.6,2527.8,2551.2,2508.4,2352.6,2263.0
Argyll and Bute,Ages65to74,Coronary Heart Disease (CHD),4518.2,4409.1,4253.3,4409.1,4222.2,4136.5
Argyll and Bute,Ages65to74,Dementia,311.6,331.1,233.7,233.7,194.7,175.3
Argyll and Bute,Ages65to74,Depression,2488.9,2578.5,2672.0,2847.2,2921.2,3006.9
Argyll and Bute,Ages65to74,Diabetes,4907.7,4810.3,4931.1,5192.0,5180.3,5098.5
Argyll and Bute,Ages65to74,Eating Disorder,0.0,19.5,58.4,38.9,19.5,19.5
Argyll and Bute,Ages65to74,Epilepsy,701.1,623.2,525.8,623.2,603.7,662.1
Argyll and Bute,Ages65to74,Heart Failure,817.9,779.0,798.5,837.4,895.8,895.8
Argyll and Bute,Ages65to74,Hypertension,16218.7,16327.8,16483.6,16553.7,16234.3,16214.8
